,Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
13919,14259,3,1,2,0,1,promise love obey hit day girl i say genuinely fuck bitch it sayy
13920,14260,3,0,3,0,1,promises made bitch you bxtch
13921,14261,3,0,3,0,1,protect bitch costs
13922,14262,3,0,0,3,2,proud redneck patriot
13923,14263,3,0,3,0,1,puffy face hoes
13924,14264,3,0,3,0,1,puig zero lines yet still going fuck bitch appearance
13925,14265,3,1,2,0,1,pull nicca
13926,14266,9,0,9,0,1,pull ex make bitch mad
13927,14267,6,0,6,0,1,pull ex make bitch mad
13928,14268,3,0,3,0,1,pull x make bitch mad
13929,14269,3,0,3,0,1,pulled coco ratchet way home yes bitch
13930,14270,3,0,3,0,1,pulling hoes something proud hoes go anybody
13931,14271,3,0,2,1,1,pullout game trash iyanla intrrvention man kids women i questions
13932,14272,3,0,3,0,1,pumpkin spice marlboro da hoes
13933,14273,3,0,3,0,1,punch hoe cause deserve
13934,14274,3,2,1,0,0,punk ass broke faggots
13935,14275,6,0,6,0,1,punk ass cop jus bulldogged bitch
13936,14276,6,0,6,0,1,punk bitch walking tall like got something prove
13937,14277,3,0,3,0,1,punk bitch
13938,14278,3,0,3,0,1,pussies pussy every women got one u gotta ladies
13939,14279,3,1,2,0,1,pussy ass hoe niggas i fuck wit
13940,14280,3,0,3,0,1,pussy ass nigguh name jesus and daddy
13941,14281,3,1,2,0,1,pussy gotta trash her love life sad lol im glad khloe k dumped french ghetto ass
13942,14282,3,0,3,0,1,pussy like girls zaaaammnn pussy gay
13943,14283,3,0,3,0,1,pussy nicca friends gotta voice
13944,14284,3,0,3,0,1,pussy mouth pussy pinky ring
13945,14285,3,0,3,0,1,pussy pussy
13946,14286,3,0,3,0,1,pussy get pussy
13947,14287,6,0,6,0,1,pussys pussy i get i need
13948,14288,4,0,4,0,1,put b tch pussy first
13949,14289,3,0,3,0,1,put ring yo bitch
13950,14290,3,0,3,0,1,put place cause pussies get pussy
13951,14291,3,0,3,0,1,put everything i love ain ugly bitch finna talk crazy car i put ass make walk
13952,14292,3,1,0,2,2,put redskins starting lineup instead dolphins fun said
13953,14293,3,0,3,0,1,put weights back rack bitch smdh lol dick chaney
13954,14294,3,0,3,0,1,put ya hands grade a bitch
13955,14295,3,0,3,0,1,put yo bitch figure bedrock
13956,14296,3,0,3,0,1,put hands bitch i gon shoot
13957,14297,3,0,3,0,1,put tits back shit bitch
13958,14298,3,1,2,0,1,putin making look like bitch foreign policy
13959,14299,3,1,2,0,1,quan dino faggot ass niggas aight man
13960,14300,3,1,2,0,1,quan stop faggot tl
13961,14301,3,0,3,0,1,quisiera amarte puedo mi mama dijo dont love hoes
13962,14302,3,0,3,0,1,quit blowing feed bitches
13963,14303,3,0,3,0,1,quit hoggin blunt bitch
13964,14304,3,0,3,0,1,quit hurting women cuz i tired bitterness nigga gotta go cuz hoe ass nigga
13965,14305,3,1,2,0,1,quit talking shit fucking faggot you seriously mad bc one wants who fuck even think
13966,14306,3,0,3,0,1,quit teasing bitch
13967,14307,3,0,0,3,2,r b trash compared early
13968,14308,3,0,0,3,2,r surge for charlie baker r points demo state mass coakley d dog
13969,14309,3,0,3,0,1,real nigga speaking sound like bitch
13970,14310,3,0,0,3,2,republicans take massachusetts governorship coakley conceds gov race to charlie baker
13971,14311,6,2,4,0,1,rft tweet day if nigga change fuck em he bitch nigga day
13972,14312,3,0,3,0,1,rick told yall to go back and kill em all yall niccas listen chewing bob leg shit extra tasty crispy
13973,14313,3,0,3,0,1,right the bitches saying positive vibes bitches making fun someone weight
13974,14314,3,2,1,0,0,rino trash like see conservatives democrat party see blacks as slave property
13975,14315,3,0,3,0,1,i never ever ever give nigga unless i know fact yeen finna play bitch
13976,14316,3,0,3,0,1,this shit birds
13977,14317,3,0,0,3,2,jane seymour rocks bikini crazy aunt jane
13978,14318,3,2,1,0,0,wow another faggot timatheracer wow another cam hater lol gt gt dat dude nice
13979,14319,3,2,1,0,0,alla niggas hot boys bring ice bitch
13980,14320,6,0,6,0,1,black bitches think ok clap hands getting argument bitch stfu i steal yo purse
13981,14321,3,0,3,0,1,bitches say hahaha
13982,14322,3,1,2,0,1,columbus found america killed injuns
13983,14323,3,1,2,0,1,fuck mean macklemore trash nigger
13984,14324,3,1,2,0,1,def whiny bitch a girl cries girl cares or whiny bitch
13985,14325,3,1,2,0,1,this j cole fucking queer
13986,14326,3,0,2,1,1,all yaw hoes want thing money dick
13987,14327,3,0,2,1,1,hahahaha basic bitches funny
13988,14328,3,1,0,2,2,jihadi killed in n j w at least others part of terrorist ring yrs ago http
13989,14329,3,0,3,0,1,nothin cut bitch ayeeee
13990,14330,3,0,0,3,2,twitter tipped cap say jeter yankee stadium finale video
13991,14331,3,0,3,0,1,hoes get boyfriend swear hoe anymore bitch having boyfriend erase happened
13992,14332,3,0,3,0,1,today i told woman quintessential embodiment sexual femininity how i drowning pussy
13993,14333,3,0,3,0,1,supp wigga
13994,14334,3,0,3,0,1,you go wrong loyal bitch
13995,14335,3,0,3,0,1,needy clingy men i bitch issues
13996,14336,3,0,3,0,1,kim k lil sisters hoes
13997,14337,3,0,3,0,1,i might ugly hoes trippin
13998,14338,3,0,3,0,1,bro argue rejected ass disney models bitches better go play food
13999,14339,3,0,3,0,1,when hoe gets friendly bae
14000,14340,3,0,1,2,2,no prob def good early set energy tool if want tune less ho
14001,14341,6,2,4,0,1,bitches love niggas got bitches
14002,14342,3,0,3,0,1,i got bitches geekin sneakin cocaina cross customs
14003,14343,3,0,3,0,1,come pussy go ass come ass go mouth way tell nobod
14004,14344,3,0,0,3,2,bees mets yankees lost it good day baseball
14005,14345,3,0,3,0,1,this bitch always pocket
14006,14346,3,0,2,1,1,you know bitches mad like i
14007,14347,9,1,8,0,1,nah boa that nigga wayne run mouth like hoe girl no hoe chill wi
14008,14348,3,0,3,0,1,the niggas jumped brother said dre hood bitch belongs us imma going find bi
14009,14349,3,0,2,1,1,don sweat hoes come wit money
14010,14350,3,0,3,0,1,grown men wearing jerseys grown men name don forget fucking pom poms
14011,14351,9,4,5,0,1,happy birthday little ass cousin remember i hope good one fag
14012,14352,3,0,0,3,2,check homie sole sauce that stuff miracles
14013,14353,3,0,3,0,1,i flex turning take yo bitch fly town macin stackin ready get crackin aint tu
14014,14354,3,0,3,0,1,i hate lying ass bitch
14015,14355,3,0,0,3,2,muslim jihadi keep calm
14016,14356,3,0,3,0,1,i ugly worry hoes
14017,14357,3,0,3,0,1,so gone look past fact bitch sucking dick cause edges laid i swear hate bitches http
14018,14358,3,0,3,0,1,i bitch yaaa i thanggg
14019,14359,3,0,3,0,1,bae lemme see phone dont hella hoes one sec
14020,14360,3,0,3,0,1,bruh bitch booty flat muscular
14021,14361,3,0,3,0,1,if i dm u announce timeline bitch i tryna fuck low
14022,14362,3,0,3,0,1,if u messy bitch hell nawl cant rock w you
14023,14363,3,0,3,0,1,just checked watch n bitch said sometimes
14024,14364,3,0,3,0,1,rick james bitch
14025,14365,3,0,3,0,1,don frontin ass bitch
14026,14366,6,0,6,0,1,mama told look rich act poor n neva trip ona bitch dat
14027,14367,3,0,3,0,1,since yungin bitch i nat nigga
14028,14368,3,0,3,0,1,i love female cops b sum hoes fuck da jakes
14029,14369,3,0,3,0,1,knwin i heard dat hoe changed
14030,14370,3,1,2,0,1,u hoe
14031,14371,3,0,3,0,1,spazzed dude hoes line
14032,14372,3,0,3,0,1,yea u know lil bitches stalking twitter niggas
14033,14373,3,0,0,3,2,get attached people jump trash feel way
14034,14374,3,1,2,0,1,ass bitch aaron hernandez girlfriend lied grand jury times
14035,14375,3,0,3,0,1,lives home little less likely cheat ho
14036,14376,3,0,3,0,1,aint getting hoes come back room staying circus circus bruh
14037,14377,3,0,0,3,2,oregon state wr popular pick recent mock drafts draft tracker
14038,14378,3,0,3,0,1,ugliest bitches i ever seen
14039,14379,3,0,0,3,2,hungover feeling yyyyyeelllloooowwwwww
14040,14380,3,0,3,0,1,im pregnant ass bitches matter fact ima slip steps ass bitches
14041,14381,3,0,1,2,2,it best thing ever driving past crowds people shows seeing bandannas coloured hair shirts made
14042,14382,3,2,1,0,0,your swags fag sauce
14043,14383,3,0,3,0,1,voice mail little bitch ass nigga
14044,14384,3,0,2,1,1,i need workout plan third bitch fucking miracle
14045,14385,3,0,3,0,1,it matter i make spin bottle i invite hottest bitches play
14046,14386,6,0,6,0,1,lol new kid school thinks take tetherball bout show i get playground pussy
14047,14387,3,0,3,0,1,mom brought mcdonald lunch i bitches
14048,14388,3,0,3,0,1,today seems like good day ever bang bitches go ice cream
14049,14389,3,0,3,0,1,i rather girl clingy hoe
14050,14390,3,0,0,3,2,a portable septic tank for allllll pesky feelings
14051,14391,3,0,3,0,1,if together like bitch i like bitch either
14052,14392,3,0,3,0,1,if i wanted ex back believe i fucking go get ass i bout dig trash
14053,14393,3,0,3,0,1,my hoes hoes wife mine
14054,14394,3,2,1,0,0,at least say im crazy nigga gotta find bitch wild shooting ass
14055,14395,3,0,3,0,1,who cares looks better blue ivy north whatever celeb baby read kid book u simple bitch
14056,14396,3,1,2,0,1,when dykes surround
14057,14397,3,0,0,3,2,lawmakers consider nation energy legislation protect
14058,14398,3,0,0,3,2,deadly like american kestrel ask take shelves
14059,14399,3,0,3,0,1,high flyers crr militia boner squad ball sack weiner fc anal brownies
14060,14400,3,0,1,2,2,bron pregame speeches trash though lmao
14061,14401,3,0,2,1,1,niggas love cuffing hoes acting surprised turn hoes
14062,14402,3,0,3,0,1,real all jokes aside hoes i know coolest women i ever met
14063,14403,3,0,3,0,1,when yall good day brings bitch twitter
14064,14404,3,0,0,3,2,of rain showers weepy fog soft light cool touch wild wind carry music birds cease soar feel
14065,14405,3,0,3,0,1,ill fight ya big daft cunt
14066,14406,3,0,0,3,2,black americans are worse off under bho well researched article bound elicit cries uncle tom
14067,14407,3,0,3,0,1,wow lmao bet ever come house dirty bitch
14068,14408,3,0,3,0,1,lava cakes bitches
14069,14409,3,0,0,3,2,fec may yank amendment guards drudge rest internet
14070,14410,3,0,1,2,2,bae means before anyone else i thinking ghetto word babe baby
14071,14411,6,0,6,0,1,yeah scale one ten bitch
14072,14412,9,2,7,0,1,be smart pretty forever bitch
14073,14413,3,0,3,0,1,i could never date someone goofy nobody tryna date bland boring ass bitch
14074,14414,7,0,7,0,1,if i ever offended im sorry sensitive lil bitch
14075,14415,3,0,3,0,1,karma bitch bitches
14076,14416,3,0,3,0,1,no girl sucks dick somehow dudes get head dudes fuck bad bitches yet ugly girls getting pregnant
14077,14417,6,0,6,0,1,let play game called stop lil bitch
14078,14418,3,0,3,0,1,all clocks still time hoes
14079,14419,3,1,2,0,1,niggas pressed pussy aint nothin instead worryin bitch fuckin dont u go get u munnaaaa
14080,14420,6,0,5,1,1,finding hoe section
14081,14421,6,0,6,0,1,social network got bitches heads like
14082,14422,6,0,6,0,1,when die bad bitch walk yo funeral
14083,14423,3,0,0,3,2,lifelong yankee fan puts aside rooting interest returns lost red sox world series ring rightful owner
14084,14424,3,0,3,0,1,realest bitch i know lol
14085,14425,3,0,0,3,2,ltimahora el republicano charlie baker elegido gobernador de massachusetts
14086,14426,3,0,3,0,1,females think dating pussy cute
14087,14427,3,0,3,0,1,bitches lovin self enuff us juheard
14088,14428,6,0,6,0,1,fresh razor blades goth bitch stocking
14089,14429,6,4,2,0,0,i hate nigga ask where hoes nigga idfk
14090,14430,3,0,3,0,1,don bitch i bigger one i win
14091,14431,3,0,3,0,1,a real bitch know gotta pluck dat nipple hair
14092,14432,3,0,3,0,1,why give birth bitch
14093,14433,3,0,3,0,1,bitch gets smart i look cute ratchet
14094,14434,3,0,3,0,1,on twitter ho jus take pic ass somebody smh
14095,14435,3,0,3,0,1,life bitch slut would easy
14096,14436,3,0,3,0,1,ladies full moon which means pussy power full effect yall better get dick tonnnnniiiiiiggggghhht
14097,14437,3,0,2,1,1,people r retarded thinking eat clean food day lose weight calories calories people
14098,14438,3,0,3,0,1,uni suuuucks lolol suck bitch
14099,14439,6,0,6,0,1,my bestfriend got jumped like dudes n ur upset u pay fines gtfo bitch
14100,14440,3,0,3,0,1,some pussy wet gotta think things cum fast like damn really failed grade
14101,14441,3,0,0,3,2,how would i look i feathers instead fur would i able eat bird feeder without getting judging gla
14102,14442,3,0,0,3,2,i accidentally ate fireflies last night chewing leaves i found the shameful yellow glow mouth wa
14103,14443,3,0,3,0,1,this bitch serious
14104,14444,3,0,3,0,1,fuck joo musts broke niggas heart stealin bitch hurt
14105,14445,3,0,0,3,2,grateful profound hospitality volunteers open homes patients traveling long distances abo
14106,14446,6,1,1,4,2,wen u look liek trash n complimentz u
14107,14447,3,0,3,0,1,bro forreal beef someone handle damn self lil bitch bring people be
14108,14448,3,0,0,3,2,why julia roberts seem completely shocked nominated hey julia gown the jig
14109,14449,3,0,0,3,2,great job yankees giving brian cashman new contract the haters wrong cc
14110,14450,3,0,0,3,2,i think flat wrong blame brian cashman yankees
14111,14451,3,1,0,2,2,working theory this selective race abortion ban passed florida today excuse redneck reps say
14112,14452,6,1,5,0,1,smoke good weed bad bitch
14113,14453,3,0,3,0,1,stealing car fuckin yo bitch
14114,14454,3,1,2,0,1,ugly bitch tells text
14115,14455,3,0,3,0,1,first hoe sex man feelings
14116,14456,3,1,2,0,1,ratchet ass bitch nicki minaj smashes up boyfriend benz
14117,14457,3,0,3,0,1,never trippin hoes
14118,14458,3,0,3,0,1,hella bored laundry like bitch i sincerely hate soul
14119,14459,3,0,3,0,1,haha lml wrd nah de pussy shit lol
14120,14460,3,0,3,0,1,lml se pasa de shunsha mi joda w ur bitch waaa
14121,14461,3,0,0,3,2,a bird sing answer sings song maya angelou
14122,14462,3,0,3,0,1,remember people boo one direction gaga none love bitch
14123,14463,3,0,3,0,1,lmfao how side bitches scoop daytime
14124,14464,3,0,0,3,2,how i feel playing flappy bird
14125,14465,3,0,3,0,1,keyair angels female party promoters most party promoters hoes angel bitches
14126,14466,3,0,3,0,1,tell hoe no sanctity relationship gotta stop fucking woman
14127,14467,3,0,3,0,1,iont got type bad bitches thing i like
14128,14468,3,0,3,0,1,bitch legal ridin round like rambo
14129,14469,3,0,0,3,2,fox news mocks victim ray rice elevator assault i think message take stairs ht
14130,14470,3,0,2,1,1,so everything u say ghetto u hadda associate jordans obvious
14131,14471,3,0,3,0,1,i wanna get filthy rich nice big house full bad bitches i could fuck anytime i want
14132,14472,6,0,6,0,1,id rather niggah
14133,14473,3,0,3,0,1,pacer short pussy
14134,14474,3,1,2,0,1,fuck i forgot wear belt feel like coon day
14135,14475,3,0,0,3,2,rick scott refuses to appear on debate stage because charlie crist has an illegal electronic fan
14136,14476,3,0,3,0,1,i pussy
14137,14477,3,1,2,0,1,everyone pray for my brother nothin wrong bitch lmaoo
14138,14478,3,0,2,1,1,probably ghetto piece shit nothing better lives
14139,14479,3,1,2,0,1,ima fuck white bitch slap choke said livestream interview w
14140,14480,3,0,3,0,1,with bitch ass buut thaats bae kinda lol
14141,14481,3,2,0,1,0,gee cracker racist term so tired race baiters
14142,14482,3,0,0,3,2,the people ghetto rising fighting back whose side
14143,14483,3,0,3,0,1,chance acid rapper soccer hackey sacker cocky khaki jacket jacker slap happy faggot slapper
14144,14484,3,1,2,0,1,a nigga talk female mouth ate pussy
14145,14485,3,0,0,3,2,thinking weave ratchet ghetto extensions perfectly fine
14146,14486,3,0,3,0,1,hoes actin you
14147,14487,3,0,3,0,1,bruh thank i start cumming hoes scare
14148,14488,3,0,3,0,1,i got deals low i know hoes lonely fuck cuffing season specials
14149,14489,3,0,3,0,1,we know bitch boy named luke
14150,14490,3,1,2,0,1,we know bitch named natalie
14151,14491,3,0,0,3,2,i got gatorades twinkies rice puddings pringles cookies
14152,14492,3,0,1,2,2,kissin small lips trash lol yessssss
14153,14493,3,0,3,0,1,smh hoes like fucking actual loyal girls smh
14154,14494,3,0,3,0,1,good riddance bitches
14155,14495,3,0,3,0,1,told yo bitch get knees i want sex
14156,14496,3,0,3,0,1,i soft hoes dumb man
14157,14497,3,0,3,0,1,fucc hoes dats i feel
14158,14498,4,0,4,0,1,i tell freak bitch lie
14159,14499,3,0,3,0,1,bitches always uploading pics famous couple simple shit like holding hands talkin bout want bitch r
14160,14500,3,0,3,0,1,i turn bitch real quick
14161,14501,3,0,0,3,2,i mean sometimes eating carton double stuf oreos option
